4087	
0.144	0
0.288	0
0.576	0
0.864	0
1.296	0
1.872	0
2.592	0
3.456	0
4.608	0
6.192	0
8.064	0
10.656	0
14.112	0
18.432	0
24.048	0
31.392	0
41.04	0
53.568	0
69.696	0
90.72	0
118.08	0
153.648	0
199.872	0
260.064	0
338.256	0
416.448	0
434.592	0
440.64	0
446.832	0
451.008	0
455.328	0
458.208	0
461.232	0
463.392	0
465.408	0
466.848	0
468.288	0
469.872	0
471.312	0
472.32	0
473.328	0
474.336	0
475.056	0
475.776	0
476.496	0
477.216	0
477.936	0
478.656	0
479.376	0
480.096	0
480.528	0
481.104	0
481.536	0
482.112	0
482.544	0
483.12	0
483.552	0
484.128	0
484.56	0
484.848	0
485.28	0
485.568	0
486	0
486.288	0
486.72	0
487.008	0
487.296	0
487.728	0
488.016	0
488.448	0
488.736	0
489.168	0
489.456	0
489.744	0
490.176	0
490.464	0
490.752	0
491.184	0
491.616	0
491.904	0
492.192	0
492.48	0
492.768	0
492.912	0
493.056	0
493.344	0
493.488	0
493.776	0
493.92	0
494.208	0
494.352	0
494.496	0
494.64	0
494.784	0
495.072	0
495.216	0
495.36	0
495.504	0
495.792	0
495.936	0
496.08	0
496.368	0
496.656	0
496.8	0
497.088	0
497.376	0
497.664	0
497.952	0
498.24	0
498.528	0
498.96	0
499.248	0
499.536	0
499.824	0
500.112	0
500.4	0
500.832	0
501.12	0
501.408	0
501.696	0
501.984	0
502.272	0
502.704	0
502.992	0
503.136	0
503.424	0
503.568	0
503.856	0
504.144	0
504.432	0
504.72	0
505.008	0
505.296	0
505.584	0
505.872	0
506.16	0
506.448	0
506.736	0
507.024	0
507.312	0
507.6	0
507.888	0
508.176	0
508.464	0
508.752	0
509.04	0
509.328	0
509.616	0
510.048	0
510.336	0
510.48	0
510.768	0
511.056	0
511.344	0
511.632	0
511.776	0
512.064	0
512.352	0
512.64	0
512.928	0
513.072	0
513.36	0
513.648	0
513.936	0
514.224	0
514.368	0
514.8	0
515.088	0
515.376	0
515.808	0
516.096	0
516.528	0
516.96	0
517.392	0
517.824	0
518.256	0
518.688	0
519.12	0
519.552	0
519.984	0
520.416	0
520.704	0
520.992	0
521.28	0
521.568	0
521.856	0
522.144	0
522.432	0
522.864	0
523.152	0
523.44	0
523.728	0
524.016	0
524.304	0
524.592	0
524.88	0
525.312	0
525.6	0
525.888	0
526.176	0
526.464	0
526.752	0
527.04	0
527.328	0
527.472	0
527.76	0
528.048	0
528.336	0
528.624	0
528.912	0
529.2	0
529.488	0
529.776	0
530.064	0
530.352	0
530.64	0
530.928	0
531.072	0
531.36	0
531.504	0
531.792	0
531.936	0
532.08	0
532.368	0
532.512	0
532.656	0
532.944	0
533.232	0
533.52	0
533.664	0
533.952	0
534.24	0
534.528	0
534.672	0
534.96	0
535.248	0
535.536	0
535.68	0
535.824	0
535.968	0
536.256	0
536.4	0
536.544	0
536.688	0
536.832	0
536.976	0
537.12	0
537.264	0
537.408	0
537.408	0
537.552	0
537.696	0
537.84	0
537.984	0
538.272	0
538.416	0
538.56	0
538.704	0
538.848	0
538.992	0
539.136	0
539.28	0
539.28	0
539.424	0
539.568	0
539.712	0
539.856	0
540	0
540.144	0
540.288	0
540.432	0
540.576	0
540.72	0
540.864	0
540.864	0
541.152	0
541.296	0
541.44	0
541.584	0
541.872	0
542.016	0
542.16	0
542.304	0
542.448	0
542.592	0
542.736	0
542.88	0
543.024	0
543.168	0
543.168	0
543.312	0
543.456	0
543.6	0
543.744	0
543.744	0
543.888	0
543.888	0
544.032	0
544.176	0
544.32	0
544.464	0
544.608	0
544.752	0
544.896	0
545.04	0
545.04	0
545.184	0
545.328	0
545.472	0
545.472	0
545.616	0
545.76	0
545.904	0
545.904	0
546.048	0
546.192	0
546.336	0
546.48	0
546.624	0
546.768	0
546.912	0
547.056	0
547.2	0
547.344	0
547.488	0
547.488	0
547.632	0
547.92	0
548.064	0
548.208	0
548.352	0
548.496	0
548.64	0
548.928	0
549.072	0
549.216	0
549.504	0
549.648	0
549.936	0
550.08	0
550.368	0
550.656	0
550.8	0
551.088	0
551.232	0
551.52	0
551.664	0
551.952	0
552.096	0
552.384	0
552.528	0
552.816	0
552.96	0
553.248	0
553.536	0
553.68	0
553.968	0
554.112	0
554.4	0
554.544	0
554.832	0
554.976	0
555.264	0
555.408	0
555.696	0
555.84	0
556.128	0
556.416	0
556.56	0
556.848	0
556.992	0
557.136	0
557.28	0
557.424	0
557.568	0
557.712	0
558	0
558.144	0
558.288	0
558.432	0
558.576	0
558.576	0
558.72	0
558.864	0
559.008	0
559.152	0
559.296	0
559.44	0
559.584	0
559.728	0
559.728	0
559.872	0
560.016	0
560.016	0
560.16	0
560.304	0
560.592	0
560.736	0
561.024	0
561.312	0
561.456	0
561.744	0
561.888	0
562.176	0
562.464	0
562.752	0
563.04	0
563.328	0
563.616	0
563.904	0
564.192	0
564.48	0
564.768	0
565.056	0
565.344	0
565.488	0
565.776	0
566.064	0
566.352	0
566.64	0
567.072	0
567.36	0
567.792	0
568.08	0
568.512	0
568.944	0
569.232	0
569.664	0
569.952	0
570.384	0
570.672	0
571.104	0
571.392	0
571.824	0
572.112	0
572.544	0
572.976	0
573.264	0
573.696	0
573.984	0
574.416	0
574.704	0
575.136	0
575.424	0
576	0
576.432	0
577.008	0
577.728	0
578.304	0
578.88	0
579.456	0
580.176	0
580.896	0
581.76	0
582.624	0
583.344	0
584.208	0
584.928	0
585.792	0
586.8	0
587.808	0
588.96	0
589.968	0
590.976	0
592.128	0
593.424	0
594.72	0
596.16	0
597.456	0
598.896	0
600.192	0
601.632	0
602.928	0
604.368	0
606.096	0
607.824	0
609.552	0
611.424	0
613.152	0
614.88	0
616.176	0
617.328	0
618.624	0
619.92	0
621.504	0
623.088	0
624.672	0
626.832	0
628.848	0
631.584	0
634.32	0
637.92	0
641.376	0
645.984	0
652.032	0
657.936	0
663.984	0
669.888	0
675.936	0
681.84	0
687.888	0
693.792	0
699.84	0
704.016	0
708.192	0
712.368	0
716.544	0
720.72	0
724.896	0
729.072	0
734.544	0
741.6	0
750.816	0
762.768	0
778.32	0
798.48	0
824.688	0
858.816	0
903.168	0
960.912	0
1018.512	0
1058.976	0
1087.2	0
1115.424	0
1135.152	0
1141.776	0
1148.4	0
1153.008	0
1157.616	0
1162.224	0
1166.832	0
1171.44	0
1176.048	0
1180.656	0
1185.264	0
1190.016	0
1194.624	0
1200.528	0
1206.576	0
1214.352	0
1222.128	0
1229.904	0
1235.376	0
1240.848	0
1244.736	0
1248.48	0
1252.368	0
1256.112	0
1260	0
1263.888	0
1267.632	0
1271.52	0
1275.264	0
1278	0
1280.592	0
1283.328	0
1285.92	0
1288.656	0
1291.392	0
1293.984	0
1296.72	0
1300.176	0
1303.632	0
1307.088	0
1311.696	0
1316.16	0
1320.624	0
1325.232	0
1329.696	0
1334.304	0
1338.768	0
1343.232	0
1347.84	0
1352.304	0
1356.912	0
1361.376	0
1365.984	0
1370.448	0
1374.912	0
1379.52	0
1383.984	0
1388.592	0
1393.056	0
1398.96	0
1402.992	0
1407.168	0
1411.2	0
1416.672	0
1422	0
1427.328	0
1432.656	0
1437.984	0
1443.312	0
1448.784	0
1454.112	0
1457.856	0
1461.6	0
1465.344	0
1469.088	0
1471.68	0
1474.272	0
1476.864	0
1479.456	0
1482.192	0
1484.784	0
1487.376	0
1489.968	0
1492.56	0
1495.296	0
1497.888	0
1500.48	0
1503.072	0
1505.808	0
1508.4	0
1510.992	0
1513.584	0
1516.176	0
1518.912	0
1521.504	0
1524.096	0
1526.688	0
1529.28	0
1532.016	0
1534.608	0
1537.2	0
1539.792	0
1541.664	0
1542.96	0
1544.256	0
1545.552	0
1546.848	0
1548	0
1549.296	0
1551.024	0
1552.752	0
1554.336	0
1556.064	0
1557.648	0
1559.376	0
1561.104	0
1562.256	0
1563.408	0
1564.56	0
1565.712	0
1566.864	0
1568.016	0
1569.168	0
1570.464	0
1571.616	0
1572.336	0
1573.2	0
1574.064	0
1574.784	0
1575.648	0
1576.512	0
1577.232	0
1578.096	0
1578.96	0
