3714	
0.288	0
0.864	0
1.872	0
3.456	0
6.192	0
10.656	0
18.432	0
31.392	0
53.568	0
90.72	0
153.648	0
260.064	0
362.304	0
414.144	0
430.848	0
442.512	0
448.272	0
452.304	0
455.04	0
457.488	0
459.792	0
462.096	0
463.68	0
465.264	0
466.848	0
468.576	0
469.872	0
471.024	0
472.176	0
473.184	0
474.048	0
475.056	0
476.352	0
477.792	0
479.088	0
480.672	0
482.4	0
484.128	0
485.856	0
487.296	0
488.592	0
489.744	0
490.608	0
491.472	0
492.336	0
493.2	0
493.92	0
494.784	0
495.648	0
496.368	0
497.088	0
497.664	0
498.384	0
499.104	0
500.112	0
500.976	0
501.84	0
502.704	0
502.992	0
503.28	0
503.856	0
504.288	0
505.008	0
505.872	0
506.592	0
507.312	0
507.888	0
508.608	0
509.328	0
510.192	0
511.344	0
512.64	0
513.792	0
515.088	0
516.24	0
517.536	0
518.688	0
519.984	0
521.136	0
522.432	0
523.584	0
524.88	0
526.032	0
527.328	0
528.912	0
530.208	0
531.216	0
531.936	0
532.656	0
533.376	0
533.952	0
534.672	0
535.392	0
536.112	0
536.832	0
537.696	0
538.56	0
539.28	0
539.712	0
540.144	0
540.864	0
541.44	0
542.016	0
542.592	0
543.168	0
544.032	0
545.04	0
546.048	0
547.056	0
547.92	0
548.496	0
549.216	0
550.08	0
550.944	0
552.096	0
553.248	0
554.4	0
555.696	0
556.848	0
558	0
559.296	0
560.304	0
561.456	0
562.464	0
563.616	0
564.624	0
565.632	0
566.784	0
567.792	0
568.944	0
569.952	0
570.672	0
571.536	0
572.256	0
572.976	0
573.696	0
574.704	0
575.424	0
576.288	0
577.152	0
578.016	0
578.88	0
579.6	0
580.32	0
581.04	0
581.76	0
582.912	0
583.92	0
584.784	0
585.36	0
585.936	0
586.512	0
587.232	0
587.952	0
588.528	0
589.248	0
589.824	0
590.688	0
591.552	0
592.704	0
593.712	0
594.864	0
596.016	0
597.168	0
598.32	0
599.472	0
600.48	0
601.488	0
602.496	0
603.504	0
604.512	0
605.664	0
606.672	0
607.68	0
608.688	0
609.552	0
610.272	0
611.136	0
612	0
613.008	0
613.872	0
614.88	0
615.744	0
616.752	0
617.616	0
618.624	0
619.488	0
620.496	0
621.36	0
622.368	0
623.52	0
624.672	0
625.968	0
626.976	0
627.84	0
628.704	0
629.568	0
630.576	0
631.728	0
633.168	0
634.608	0
636.192	0
639.072	0
643.824	0
651.744	0
665.136	0
687.888	0
713.664	0
752.112	0
817.2	0
912.672	0
953.856	0
969.552	0
985.104	0
1000.656	0
1016.352	0
1027.152	0
1038.096	0
1049.04	0
1056.672	0
1064.304	0
1070.784	0
1076.256	0
1081.584	0
1087.632	0
1096.704	0
1106.784	0
1117.44	0
1128.096	0
1138.896	0
1146.384	0
1153.872	0
1161.36	0
1168.848	0
1178.496	0
1188.288	0
1197.936	0
1204.848	0
1211.616	0
1218.384	0
1227.312	0
1236.096	0
1246.32	0
1259.568	0
1279.008	0
1295.568	0
1313.28	0
1330.992	0
1343.376	0
1352.16	0
1360.8	0
1369.44	0
1382.4	0
1397.088	0
1411.776	0
1426.464	0
1441.152	0
1455.84	0
1472.688	0
1491.696	0
1507.968	0
1521.216	0
1536.624	0
1554.048	0
1566.144	0
1574.64	0
1585.728	0
1595.088	0
1602.864	0
1608.192	0
1613.664	0
1620.72	0
1627.776	0
1634.832	0
1641.744	0
1648.8	0
1655.856	0
1662.912	0
1667.808	0
1672.848	0
1677.024	0
1680.48	0
1683.936	0
1687.392	0
1690.848	0
1694.16	0
1697.616	0
1701.072	0
1704.96	0
1708.128	0
1711.152	0
1715.328	0
1719.936	0
1725.264	0
1729.872	0
1733.472	0
1737.216	0
1740.96	0.000546875
1744.704	0.000554688
1748.448	0.000570313
1752.048	0.001265625
1755.792	0.001528646
1759.536	0.003125
1763.28	0.006276042
1767.024	0.013645833
1770.624	0.024348958
1774.368	0.026302083
1778.112	0.027864583
1781.856	0.030989583
1785.456	0.032291667
1789.2	0.032552083
1792.944	0.032552083
1796.112	0.032552083
1798.704	0.032552083
1802.592	0.032552083
1807.056	0.032552083
1811.376	0.032552083
1815.84	0.032552083
1819.44	0.032552083
1822.608	0.032552083
1825.632	0.032552083
1829.664	0.032552083
1833.696	0.032552083
1839.6	0.032552083
1846.368	0.032552083
1850.4	0.032552083
1853.28	0.032552083
1855.584	0.0328125
1857.888	0.033333333
1860.192	0.033333333
1862.784	0.033333333
1865.808	0.033333333
1869.264	0.033333333
1873.296	0.03359375
1878.336	0.03359375
1883.376	0.03359375
1888.56	0.03359375
1892.016	0.03359375
1895.616	0.03359375
1899.216	0.03359375
1902.816	0.03359375
1906.272	0.03359375
1909.44	0.03359375
1911.888	0.03359375
1914.336	0.03359375
1916.928	0.03359375
1919.376	0.03359375
1921.824	0.03359375
1924.272	0.03359375
1926.864	0.03359375
1929.312	0.03359375
1931.76	0.03359375
1934.352	0.033854167
1936.8	0.034114583
1939.248	0.034114583
1941.84	0.034375
1944.288	0.034375
1946.736	0.034635417
1949.328	0.034895833
1951.776	0.034895833
1954.656	0.034895833
1957.968	0.034895833
1961.568	0.034895833
1965.888	0.03515625
1970.064	0.03515625
1974.24	0.03515625
1977.84	0.03515625
1981.296	0.03515625
1984.464	0.03515625
1987.2	0.03515625
1989.936	0.03515625
1992.528	0.03515625
1995.264	0.03515625
1998	0.03515625
2000.592	0.03515625
2003.328	0.03515625
2006.352	0.03515625
2009.952	0.03515625
2013.408	0.035416667
2016.864	0.035416667
2020.32	0.035416667
2023.344	0.035416667
2025.072	0.035416667
2026.8	0.035416667
2028.96	0.035416667
2030.832	0.035416667
2032.416	0.035416667
2034	0.035416667
2035.584	0.035416667
2037.168	0.035416667
2038.608	0.035416667
2040.192	0.035416667
2042.208	0.035416667
2044.944	0.035416667
2047.536	0.035416667
2050.128	0.035416667
2052.72	0.035416667
2055.456	0.035416667
2058.768	0.035416667
2062.8	0.035416667
2067.696	0.035416667
2072.304	0.035416667
2078.352	0.035677083
2086.272	0.035677083
2097.792	0.035677083
2111.04	0.035677083
2126.16	0.035677083
2141.136	0.035677083
2153.952	0.0359375
2160.144	0.0359375
2165.328	0.0359375
2169.648	0.036197917
2171.808	0.036458333
2173.104	0.036458333
2174.976	0.036458333
2177.712	0.036458333
